etf_id,date,dividend_per_unit,currency
00878.TW,2020-11-17,0.05,TWD
00878.TW,2021-02-25,0.15,TWD
00878.TW,2021-05-18,0.25,TWD
00878.TW,2021-08-17,0.3,TWD
00878.TW,2021-11-16,0.28,TWD
00878.TW,2022-02-22,0.3,TWD
00878.TW,2022-05-18,0.32,TWD
00878.TW,2022-08-16,0.28,TWD
00878.TW,2022-11-16,0.28,TWD
00878.TW,2023-02-16,0.27,TWD
00878.TW,2023-05-17,0.27,TWD
00878.TW,2023-08-16,0.35,TWD
00878.TW,2023-11-16,0.35,TWD
00878.TW,2024-02-27,0.4,TWD
00878.TW,2024-05-17,0.51,TWD
00878.TW,2024-08-16,0.55,TWD
00878.TW,2024-11-18,0.55,TWD
00878.TW,2025-02-20,0.5,TWD
00878.TW,2025-05-19,0.47,TWD
